creationTime,settlementDate,settlementPeriod,settlementRunType,totalExemptSupplyVolume
2026-02-09T10:00:31Z,2025-06-28,16,R3,0.0757
2026-02-09T10:00:31Z,2025-06-28,21,R3,0.0784
2026-02-09T10:00:31Z,2025-06-28,18,R3,0.0862
2026-02-09T10:00:31Z,2025-06-28,19,R3,0.0808
2026-02-09T10:00:31Z,2025-06-28,20,R3,0.0818
2026-02-09T10:00:31Z,2025-06-28,13,R3,0.0783
2026-02-09T10:00:31Z,2025-06-28,17,R3,0.0857
2026-02-09T10:00:31Z,2025-06-28,12,R3,0.0735
2026-02-09T10:00:31Z,2025-06-28,6,R3,0.0733
2026-02-09T10:00:31Z,2025-06-28,10,R3,0.0736
2026-02-09T10:00:31Z,2025-06-28,9,R3,0.0722
2026-02-09T10:00:31Z,2025-06-28,8,R3,0.0787
2026-02-09T10:00:31Z,2025-06-28,7,R3,0.0791
2026-02-09T10:00:31Z,2025-06-28,5,R3,0.0735
2026-02-09T10:00:31Z,2025-06-28,4,R3,0.0808
2026-02-09T10:00:31Z,2025-06-28,3,R3,0.0767
2026-02-09T10:00:31Z,2025-06-28,2,R3,0.0707
2026-02-09T10:00:31Z,2025-06-28,1,R3,0.0724
2026-02-09T10:00:31Z,2025-06-28,22,R3,0.0731
2026-02-09T10:00:31Z,2025-06-28,11,R3,0.0741
2026-02-09T10:00:31Z,2025-06-28,23,R3,0.0722
2026-02-09T10:00:31Z,2025-06-28,24,R3,0.0751
2026-02-09T10:00:31Z,2025-06-28,25,R3,0.0737
2026-02-09T10:00:31Z,2025-06-28,47,R3,0.0815
2026-02-09T10:00:31Z,2025-06-28,46,R3,0.0743
2026-02-09T10:00:31Z,2025-06-28,45,R3,0.0698
2026-02-09T10:00:31Z,2025-06-28,44,R3,0.0721
2026-02-09T10:00:31Z,2025-06-28,43,R3,0.0754
2026-02-09T10:00:31Z,2025-06-28,42,R3,0.0758
2026-02-09T10:00:31Z,2025-06-28,41,R3,0.0715
2026-02-09T10:00:31Z,2025-06-28,40,R3,0.0813
2026-02-09T10:00:31Z,2025-06-28,39,R3,0.0821
2026-02-09T10:00:31Z,2025-06-28,38,R3,0.0776
2026-02-09T10:00:31Z,2025-06-28,37,R3,0.0759
2026-02-09T10:00:31Z,2025-06-28,48,R3,0.0727
2026-02-09T10:00:31Z,2025-06-28,35,R3,0.0758
2026-02-09T10:00:31Z,2025-06-28,34,R3,0.0823
2026-02-09T10:00:31Z,2025-06-28,33,R3,0.0798
2026-02-09T10:00:31Z,2025-06-28,32,R3,0.0741
2026-02-09T10:00:31Z,2025-06-28,31,R3,0.0734
2026-02-09T10:00:31Z,2025-06-28,30,R3,0.0763
2026-02-09T10:00:31Z,2025-06-28,29,R3,0.084
2026-02-09T10:00:31Z,2025-06-28,28,R3,0.0787
2026-02-09T10:00:31Z,2025-06-28,27,R3,0.0857
2026-02-09T10:00:31Z,2025-06-28,26,R3,0.0795
2026-02-09T10:00:31Z,2025-06-28,36,R3,0.0766
2026-02-09T10:00:31Z,2025-06-29,14,R3,0.0712
2026-02-09T10:00:31Z,2025-06-29,15,R3,0.0819
2026-02-09T10:00:31Z,2025-06-29,16,R3,0.0804
2026-02-09T10:00:31Z,2025-06-29,21,R3,0.0724
2026-02-09T10:00:31Z,2025-06-29,18,R3,0.0761
2026-02-09T10:00:31Z,2025-06-29,19,R3,0.0707
2026-02-09T10:00:31Z,2025-06-29,20,R3,0.0728
2026-02-09T10:00:31Z,2025-06-29,13,R3,0.073
2026-02-09T10:00:31Z,2025-06-29,17,R3,0.074
2026-02-09T10:00:31Z,2025-06-29,12,R3,0.073
2026-02-09T10:00:31Z,2025-06-29,6,R3,0.0686
2026-02-09T10:00:31Z,2025-06-29,10,R3,0.0707
2026-02-09T10:00:31Z,2025-06-29,9,R3,0.0732
2026-02-09T10:00:31Z,2025-06-29,8,R3,0.0748
2026-02-09T10:00:31Z,2025-06-29,7,R3,0.0763
2026-02-09T10:00:31Z,2025-06-29,5,R3,0.0698
2026-02-09T10:00:31Z,2025-06-29,4,R3,0.0797
2026-02-09T10:00:31Z,2025-06-29,3,R3,0.0731
2026-02-09T10:00:31Z,2025-06-29,2,R3,0.0708
2026-02-09T10:00:31Z,2025-06-29,1,R3,0.0715
2026-02-09T10:00:31Z,2025-06-29,22,R3,0.0772
2026-02-09T10:00:31Z,2025-06-29,11,R3,0.0748
2026-02-09T10:00:31Z,2025-06-29,23,R3,0.0725
2026-02-09T10:00:31Z,2025-06-29,24,R3,0.0678
2026-02-09T10:00:31Z,2025-06-29,25,R3,0.0671
2026-02-09T10:00:31Z,2025-06-29,47,R3,0.0753
2026-02-09T10:00:31Z,2025-06-29,46,R3,0.0696
2026-02-09T10:00:31Z,2025-06-29,45,R3,0.073
2026-02-09T10:00:31Z,2025-06-29,44,R3,0.0727
2026-02-09T10:00:31Z,2025-06-29,43,R3,0.0719
2026-02-09T10:00:31Z,2025-06-29,42,R3,0.0741
2026-02-09T10:00:31Z,2025-06-29,41,R3,0.0704
2026-02-09T10:00:31Z,2025-06-29,40,R3,0.0744
2026-02-09T10:00:31Z,2025-06-29,39,R3,0.077
2026-02-09T10:00:31Z,2025-06-29,38,R3,0.0789
2026-02-09T10:00:31Z,2025-06-29,37,R3,0.0733
2026-02-09T10:00:31Z,2025-06-29,48,R3,0.0759
2026-02-09T10:00:31Z,2025-06-29,35,R3,0.0695
2026-02-09T10:00:31Z,2025-06-29,34,R3,0.0682
2026-02-09T10:00:31Z,2025-06-29,33,R3,0.0683
2026-02-09T10:00:31Z,2025-06-29,32,R3,0.0697
2026-02-09T10:00:31Z,2025-06-29,31,R3,0.0693
2026-02-09T10:00:31Z,2025-06-29,30,R3,0.0697
2026-02-09T10:00:31Z,2025-06-29,29,R3,0.0727
2026-02-09T10:00:31Z,2025-06-29,28,R3,0.0823
2026-02-09T10:00:31Z,2025-06-29,27,R3,0.0733
2026-02-09T10:00:31Z,2025-06-29,26,R3,0.0743
2026-02-09T10:00:31Z,2025-06-29,36,R3,0.0722
2026-02-09T10:00:31Z,2025-06-30,14,R3,0.2687
2026-02-09T10:00:31Z,2025-06-30,15,R3,0.2943
2026-02-09T10:00:31Z,2025-06-30,16,R3,0.3056
2026-02-09T10:00:31Z,2025-06-30,21,R3,0.388
2026-02-09T10:00:31Z,2025-06-30,18,R3,0.3403
2026-02-09T10:00:31Z,2025-06-30,19,R3,0.3572
2026-02-09T10:00:31Z,2025-06-30,20,R3,0.3746
2026-02-09T10:00:31Z,2025-06-30,13,R3,0.2482
2026-02-09T10:00:31Z,2025-06-30,17,R3,0.3255
2026-02-09T10:00:31Z,2025-06-30,12,R3,0.2373
2026-02-09T10:00:31Z,2025-06-30,6,R3,0.156
2026-02-09T10:00:31Z,2025-06-30,10,R3,0.188
2026-02-09T10:00:31Z,2025-06-30,9,R3,0.1736
2026-02-09T10:00:31Z,2025-06-30,8,R3,0.1713
2026-02-09T10:00:31Z,2025-06-30,7,R3,0.1742
2026-02-09T10:00:31Z,2025-06-30,5,R3,0.1618
2026-02-09T10:00:31Z,2025-06-30,4,R3,0.1121
2026-02-09T10:00:31Z,2025-06-30,3,R3,0.0701
2026-02-09T10:00:31Z,2025-06-30,2,R3,0.0701
2026-02-09T10:00:31Z,2025-06-30,1,R3,0.0719
2026-02-09T10:00:31Z,2025-06-30,22,R3,0.3829
2026-02-09T10:00:31Z,2025-06-30,11,R3,0.2065
2026-02-09T10:00:31Z,2025-06-30,23,R3,0.3757
2026-02-09T10:00:31Z,2025-06-30,24,R3,0.3753
2026-02-09T10:00:31Z,2025-06-30,25,R3,0.3746
2026-02-09T10:00:31Z,2025-06-30,47,R3,0.0785
2026-02-09T10:00:31Z,2025-06-30,46,R3,0.0719
2026-02-09T10:00:31Z,2025-06-30,45,R3,0.0724
2026-02-09T10:00:31Z,2025-06-30,44,R3,0.0766
2026-02-09T10:00:31Z,2025-06-30,43,R3,0.087
2026-02-09T10:00:31Z,2025-06-30,42,R3,0.0769
2026-02-09T10:00:31Z,2025-06-30,41,R3,0.0768
2026-02-09T10:00:31Z,2025-06-30,40,R3,0.0775
2026-02-09T10:00:31Z,2025-06-30,39,R3,0.0866
2026-02-09T10:00:31Z,2025-06-30,38,R3,0.0902
2026-02-09T10:00:31Z,2025-06-30,37,R3,0.104
2026-02-09T10:00:31Z,2025-06-30,48,R3,0.0725
2026-02-09T10:00:31Z,2025-06-30,35,R3,0.1708
2026-02-09T10:00:31Z,2025-06-30,34,R3,0.2823
2026-02-09T10:00:31Z,2025-06-30,33,R3,0.3582
2026-02-09T10:00:31Z,2025-06-30,32,R3,0.3843
2026-02-09T10:00:31Z,2025-06-30,31,R3,0.3794
2026-02-09T10:00:31Z,2025-06-30,30,R3,0.3736
2026-02-09T10:00:31Z,2025-06-30,29,R3,0.3792
2026-02-09T10:00:31Z,2025-06-30,28,R3,0.3772
2026-02-09T10:00:31Z,2025-06-30,27,R3,0.3674
2026-02-09T10:00:31Z,2025-06-30,26,R3,0.3645
2026-02-09T10:00:31Z,2025-06-30,36,R3,0.1373
2026-03-09T10:00:09Z,2025-07-01,14,R3,7.8886
2026-03-09T10:00:09Z,2025-07-01,15,R3,7.9325
2026-03-09T10:00:09Z,2025-07-01,16,R3,8.2311
2026-03-09T10:00:09Z,2025-07-01,21,R3,9.7264
2026-03-09T10:00:09Z,2025-07-01,18,R3,8.7943
2026-03-09T10:00:09Z,2025-07-01,19,R3,9.0415
2026-03-09T10:00:09Z,2025-07-01,20,R3,9.8263
2026-03-09T10:00:09Z,2025-07-01,13,R3,7.7213
2026-03-09T10:00:09Z,2025-07-01,17,R3,8.3072
2026-03-09T10:00:09Z,2025-07-01,12,R3,7.6121
2026-03-09T10:00:09Z,2025-07-01,6,R3,7.7957
2026-03-09T10:00:09Z,2025-07-01,10,R3,7.4775
2026-03-09T10:00:09Z,2025-07-01,9,R3,7.4614
2026-03-09T10:00:09Z,2025-07-01,8,R3,7.457
2026-03-09T10:00:09Z,2025-07-01,7,R3,7.33
2026-03-09T10:00:09Z,2025-07-01,5,R3,7.5837
2026-03-09T10:00:09Z,2025-07-01,4,R3,7.6178
2026-03-09T10:00:09Z,2025-07-01,3,R3,7.5236
2026-03-09T10:00:09Z,2025-07-01,2,R3,7.5641
2026-03-09T10:00:09Z,2025-07-01,1,R3,7.8159
2026-03-09T10:00:09Z,2025-07-01,22,R3,9.5606
2026-03-09T10:00:09Z,2025-07-01,11,R3,7.2628
2026-03-09T10:00:09Z,2025-07-01,23,R3,9.7205
2026-03-09T10:00:09Z,2025-07-01,48,R3,7.6885
2026-03-09T10:00:09Z,2025-07-01,25,R3,10.72
2026-03-09T10:00:09Z,2025-07-01,47,R3,7.6866
2026-03-09T10:00:09Z,2025-07-01,46,R3,7.707
2026-03-09T10:00:09Z,2025-07-01,45,R3,7.5845
2026-03-09T10:00:09Z,2025-07-01,44,R3,7.7809
2026-03-09T10:00:09Z,2025-07-01,43,R3,7.7155
2026-03-09T10:00:09Z,2025-07-01,42,R3,7.9487
2026-03-09T10:00:09Z,2025-07-01,41,R3,8.1136
2026-03-09T10:00:09Z,2025-07-01,40,R3,8.4572
2026-03-09T10:00:09Z,2025-07-01,39,R3,8.7441
2026-03-09T10:00:09Z,2025-07-01,38,R3,9.387
2026-03-09T10:00:09Z,2025-07-01,37,R3,9.8195
2026-03-09T10:00:09Z,2025-07-01,24,R3,10.7443
2026-03-09T10:00:09Z,2025-07-01,35,R3,10.194
2026-03-09T10:00:09Z,2025-07-01,34,R3,11.0839
2026-03-09T10:00:09Z,2025-07-01,33,R3,10.8945
2026-03-09T10:00:09Z,2025-07-01,32,R3,10.1561
2026-03-09T10:00:09Z,2025-07-01,31,R3,10.6956
2026-03-09T10:00:09Z,2025-07-01,30,R3,10.8149
2026-03-09T10:00:09Z,2025-07-01,29,R3,10.6041
2026-03-09T10:00:09Z,2025-07-01,28,R3,11.2354
2026-03-09T10:00:09Z,2025-07-01,27,R3,11.007
2026-03-09T10:00:09Z,2025-07-01,26,R3,11.2352
2026-03-09T10:00:09Z,2025-07-01,36,R3,9.8955
2026-03-09T10:00:09Z,2025-07-02,14,R3,0.3028
2026-03-09T10:00:09Z,2025-07-02,15,R3,0.3272
2026-03-09T10:00:09Z,2025-07-02,16,R3,0.3447
2026-03-09T10:00:09Z,2025-07-02,21,R3,0.3867
2026-03-09T10:00:09Z,2025-07-02,18,R3,0.3694
2026-03-09T10:00:09Z,2025-07-02,19,R3,0.3735
2026-03-09T10:00:09Z,2025-07-02,20,R3,0.378
2026-03-09T10:00:09Z,2025-07-02,13,R3,0.2955
2026-03-09T10:00:09Z,2025-07-02,17,R3,0.3493
2026-03-09T10:00:09Z,2025-07-02,12,R3,0.2222
2026-03-09T10:00:09Z,2025-07-02,6,R3,0.1454
2026-03-09T10:00:09Z,2025-07-02,10,R3,0.1602
2026-03-09T10:00:09Z,2025-07-02,9,R3,0.1508
2026-03-09T10:00:09Z,2025-07-02,8,R3,0.1482
2026-03-09T10:00:09Z,2025-07-02,7,R3,0.1461
2026-03-09T10:00:09Z,2025-07-02,5,R3,0.1487
2026-03-09T10:00:09Z,2025-07-02,4,R3,0.1234
2026-03-09T10:00:09Z,2025-07-02,3,R3,0.1135
2026-03-09T10:00:09Z,2025-07-02,2,R3,0.1023
2026-03-09T10:00:09Z,2025-07-02,1,R3,0.1098
2026-03-09T10:00:09Z,2025-07-02,22,R3,0.3908
2026-03-09T10:00:09Z,2025-07-02,11,R3,0.1671
2026-03-09T10:00:09Z,2025-07-02,23,R3,0.3865
2026-03-09T10:00:09Z,2025-07-02,24,R3,0.3934
2026-03-09T10:00:09Z,2025-07-02,25,R3,0.3972
2026-03-09T10:00:09Z,2025-07-02,47,R3,0.1003
2026-03-09T10:00:09Z,2025-07-02,46,R3,0.1033
2026-03-09T10:00:09Z,2025-07-02,45,R3,0.0949
2026-03-09T10:00:09Z,2025-07-02,44,R3,0.0918
2026-03-09T10:00:09Z,2025-07-02,43,R3,0.1029
2026-03-09T10:00:09Z,2025-07-02,42,R3,0.1071
2026-03-09T10:00:09Z,2025-07-02,41,R3,0.1147
2026-03-09T10:00:09Z,2025-07-02,40,R3,0.1117
2026-03-09T10:00:09Z,2025-07-02,39,R3,0.1104
2026-03-09T10:00:09Z,2025-07-02,38,R3,0.1195
2026-03-09T10:00:09Z,2025-07-02,37,R3,0.1448
2026-03-09T10:00:09Z,2025-07-02,48,R3,0.0962
2026-03-09T10:00:09Z,2025-07-02,35,R3,0.1725
2026-03-09T10:00:09Z,2025-07-02,34,R3,0.2752
2026-03-09T10:00:09Z,2025-07-02,33,R3,0.3496
2026-03-09T10:00:09Z,2025-07-02,32,R3,0.368
2026-03-09T10:00:09Z,2025-07-02,31,R3,0.3798
2026-03-09T10:00:09Z,2025-07-02,30,R3,0.3761
2026-03-09T10:00:09Z,2025-07-02,29,R3,0.388
2026-03-09T10:00:09Z,2025-07-02,28,R3,0.3898
2026-03-09T10:00:09Z,2025-07-02,27,R3,0.38
2026-03-09T10:00:09Z,2025-07-02,26,R3,0.3845
2026-03-09T10:00:09Z,2025-07-02,36,R3,0.1506
2026-03-09T10:00:09Z,2025-07-03,14,R3,8.2543
2026-03-09T10:00:09Z,2025-07-03,15,R3,8.3667
2026-03-09T10:00:09Z,2025-07-03,16,R3,9.4089
2026-03-09T10:00:09Z,2025-07-03,21,R3,13.8746
2026-03-09T10:00:09Z,2025-07-03,18,R3,10.4653
2026-03-09T10:00:09Z,2025-07-03,19,R3,11.7063
2026-03-09T10:00:09Z,2025-07-03,20,R3,12.5352
2026-03-09T10:00:09Z,2025-07-03,13,R3,8.2255
2026-03-09T10:00:09Z,2025-07-03,17,R3,10.3936
2026-03-09T10:00:09Z,2025-07-03,12,R3,8.3016
2026-03-09T10:00:09Z,2025-07-03,6,R3,8.5751
2026-03-09T10:00:09Z,2025-07-03,10,R3,8.4247
2026-03-09T10:00:09Z,2025-07-03,9,R3,8.4284
2026-03-09T10:00:09Z,2025-07-03,8,R3,8.4313
2026-03-09T10:00:09Z,2025-07-03,7,R3,8.3396
2026-03-09T10:00:09Z,2025-07-03,5,R3,8.5711
2026-03-09T10:00:09Z,2025-07-03,4,R3,8.7801
2026-03-09T10:00:09Z,2025-07-03,3,R3,8.6138
2026-03-09T10:00:09Z,2025-07-03,2,R3,8.9845
2026-03-09T10:00:09Z,2025-07-03,1,R3,9.0051
2026-03-09T10:00:09Z,2025-07-03,22,R3,13.2256
2026-03-09T10:00:09Z,2025-07-03,11,R3,8.3873
2026-03-09T10:00:09Z,2025-07-03,23,R3,12.6784
2026-03-09T10:00:09Z,2025-07-03,48,R3,10.6064
2026-03-09T10:00:09Z,2025-07-03,25,R3,13.091
2026-03-09T10:00:09Z,2025-07-03,24,R3,13.0516
2026-03-09T10:00:09Z,2025-07-03,47,R3,10.6276
2026-03-09T10:00:09Z,2025-07-03,46,R3,10.702
2026-03-09T10:00:09Z,2025-07-03,45,R3,10.4203
2026-03-09T10:00:09Z,2025-07-03,44,R3,10.6187
2026-03-09T10:00:09Z,2025-07-03,43,R3,10.6298
2026-03-09T10:00:09Z,2025-07-03,42,R3,11.3373
2026-03-09T10:00:09Z,2025-07-03,40,R3,11.6401
2026-03-09T10:00:09Z,2025-07-03,39,R3,12.1271
2026-03-09T10:00:09Z,2025-07-03,38,R3,12.6207
2026-03-09T10:00:09Z,2025-07-03,37,R3,13.4142
2026-03-09T10:00:09Z,2025-07-03,41,R3,11.2496
2026-03-09T10:00:09Z,2025-07-03,35,R3,13.3813
2026-03-09T10:00:09Z,2025-07-03,36,R3,13.3005
2026-03-09T10:00:09Z,2025-07-03,27,R3,14.81
2026-03-09T10:00:09Z,2025-07-03,28,R3,14.5927
2026-03-09T10:00:09Z,2025-07-03,29,R3,14.0299
2026-03-09T10:00:09Z,2025-07-03,30,R3,13.8067
2026-03-09T10:00:09Z,2025-07-03,26,R3,13.5269
2026-03-09T10:00:09Z,2025-07-03,32,R3,13.5254
2026-03-09T10:00:09Z,2025-07-03,33,R3,13.6994
2026-03-09T10:00:09Z,2025-07-03,34,R3,13.771
2026-03-09T10:00:09Z,2025-07-03,31,R3,13.1943
2026-03-09T10:00:09Z,2025-07-04,13,R3,0.278
2026-03-09T10:00:09Z,2025-07-04,21,R3,0.3469
2026-03-09T10:00:09Z,2025-07-04,20,R3,0.3443
2026-03-09T10:00:09Z,2025-07-04,19,R3,0.351
2026-03-09T10:00:09Z,2025-07-04,18,R3,0.3418
2026-03-09T10:00:09Z,2025-07-04,17,R3,0.3223
2026-03-09T10:00:09Z,2025-07-04,16,R3,0.3145
2026-03-09T10:00:09Z,2025-07-04,15,R3,0.2993
2026-03-09T10:00:09Z,2025-07-04,14,R3,0.2764
2026-03-09T10:00:09Z,2025-07-04,12,R3,0.1868
2026-03-09T10:00:09Z,2025-07-04,22,R3,0.3491
2026-03-09T10:00:09Z,2025-07-04,10,R3,0.1047
2026-03-09T10:00:09Z,2025-07-04,9,R3,0.0998
2026-03-09T10:00:09Z,2025-07-04,8,R3,0.101
2026-03-09T10:00:09Z,2025-07-04,7,R3,0.1057
2026-03-09T10:00:09Z,2025-07-04,6,R3,0.1008
2026-03-09T10:00:09Z,2025-07-04,5,R3,0.1068
2026-03-09T10:00:09Z,2025-07-04,4,R3,0.0933
2026-03-09T10:00:09Z,2025-07-04,3,R3,0.0806
2026-03-09T10:00:09Z,2025-07-04,2,R3,0.0789
2026-03-09T10:00:09Z,2025-07-04,1,R3,0.0775
2026-03-09T10:00:09Z,2025-07-04,11,R3,0.1092
2026-03-09T10:00:09Z,2025-07-04,23,R3,0.3618
2026-03-09T10:00:09Z,2025-07-04,48,R3,0.0902
2026-03-09T10:00:09Z,2025-07-04,25,R3,0.3468
2026-03-09T10:00:09Z,2025-07-04,47,R3,0.0874
2026-03-09T10:00:09Z,2025-07-04,46,R3,0.0842
2026-03-09T10:00:09Z,2025-07-04,45,R3,0.0839
2026-03-09T10:00:09Z,2025-07-04,44,R3,0.0896
2026-03-09T10:00:09Z,2025-07-04,43,R3,0.0849
2026-03-09T10:00:09Z,2025-07-04,42,R3,0.0916
2026-03-09T10:00:09Z,2025-07-04,41,R3,0.0953
2026-03-09T10:00:09Z,2025-07-04,40,R3,0.0956
2026-03-09T10:00:09Z,2025-07-04,39,R3,0.1041
2026-03-09T10:00:09Z,2025-07-04,38,R3,0.0959
2026-03-09T10:00:09Z,2025-07-04,37,R3,0.0948
2026-03-09T10:00:09Z,2025-07-04,24,R3,0.3442
2026-03-09T10:00:09Z,2025-07-04,35,R3,0.1537
2026-03-09T10:00:09Z,2025-07-04,26,R3,0.3575
2026-03-09T10:00:09Z,2025-07-04,27,R3,0.3535
2026-03-09T10:00:09Z,2025-07-04,28,R3,0.3578
2026-03-09T10:00:09Z,2025-07-04,29,R3,0.355
2026-03-09T10:00:09Z,2025-07-04,36,R3,0.1244
2026-03-09T10:00:09Z,2025-07-04,31,R3,0.3403
2026-03-09T10:00:09Z,2025-07-04,32,R3,0.3307
2026-03-09T10:00:09Z,2025-07-04,33,R3,0.3057
2026-03-09T10:00:09Z,2025-07-04,34,R3,0.2382
2026-03-09T10:00:09Z,2025-07-04,30,R3,0.3421
2026-03-09T10:00:09Z,2025-07-05,13,R3,0.0942
2026-03-09T10:00:09Z,2025-07-05,22,R3,0.0882
2026-03-09T10:00:09Z,2025-07-05,21,R3,0.088
2026-03-09T10:00:09Z,2025-07-05,20,R3,0.088
2026-03-09T10:00:09Z,2025-07-05,19,R3,0.0886
2026-03-09T10:00:09Z,2025-07-05,17,R3,0.0875
2026-03-09T10:00:09Z,2025-07-05,16,R3,0.0944
2026-03-09T10:00:09Z,2025-07-05,15,R3,0.0889
2026-03-09T10:00:09Z,2025-07-05,14,R3,0.092
2026-03-09T10:00:09Z,2025-07-05,12,R3,0.0847
2026-03-09T10:00:09Z,2025-07-05,6,R3,0.0879
2026-03-09T10:00:09Z,2025-07-05,10,R3,0.0862
2026-03-09T10:00:09Z,2025-07-05,9,R3,0.0891
2026-03-09T10:00:09Z,2025-07-05,8,R3,0.0812
2026-03-09T10:00:09Z,2025-07-05,7,R3,0.0848
2026-03-09T10:00:09Z,2025-07-05,23,R3,0.0847
2026-03-09T10:00:09Z,2025-07-05,5,R3,0.0859
2026-03-09T10:00:09Z,2025-07-05,4,R3,0.0888
2026-03-09T10:00:09Z,2025-07-05,3,R3,0.0926
2026-03-09T10:00:09Z,2025-07-05,2,R3,0.0869
2026-03-09T10:00:09Z,2025-07-05,1,R3,0.0851
2026-03-09T10:00:09Z,2025-07-05,11,R3,0.0827
2026-03-09T10:00:09Z,2025-07-05,24,R3,0.0833
2026-03-09T10:00:09Z,2025-07-05,18,R3,0.0874
2026-03-09T10:00:09Z,2025-07-05,26,R3,0.0893
2026-03-09T10:00:09Z,2025-07-05,25,R3,0.0851
2026-03-09T10:00:09Z,2025-07-05,47,R3,0.0823
2026-03-09T10:00:09Z,2025-07-05,46,R3,0.0823
2026-03-09T10:00:09Z,2025-07-05,45,R3,0.082
2026-03-09T10:00:09Z,2025-07-05,44,R3,0.0819
2026-03-09T10:00:09Z,2025-07-05,43,R3,0.0834
2026-03-09T10:00:09Z,2025-07-05,42,R3,0.0801
2026-03-09T10:00:09Z,2025-07-05,41,R3,0.083
2026-03-09T10:00:09Z,2025-07-05,40,R3,0.086
2026-03-09T10:00:09Z,2025-07-05,39,R3,0.0912
2026-03-09T10:00:09Z,2025-07-05,38,R3,0.0952
2026-03-09T10:00:09Z,2025-07-05,48,R3,0.0836
2026-03-09T10:00:09Z,2025-07-05,36,R3,0.0846
2026-03-09T10:00:09Z,2025-07-05,37,R3,0.086
2026-03-09T10:00:09Z,2025-07-05,28,R3,0.0836
2026-03-09T10:00:09Z,2025-07-05,29,R3,0.0884
2026-03-09T10:00:09Z,2025-07-05,30,R3,0.0843
2026-03-09T10:00:09Z,2025-07-05,27,R3,0.0845
2026-03-09T10:00:09Z,2025-07-05,32,R3,0.0798
2026-03-09T10:00:09Z,2025-07-05,33,R3,0.083
2026-03-09T10:00:09Z,2025-07-05,34,R3,0.0834
2026-03-09T10:00:09Z,2025-07-05,35,R3,0.0851
2026-03-09T10:00:09Z,2025-07-05,31,R3,0.0824
2026-03-09T10:00:09Z,2025-07-06,22,R3,13.6242
2026-03-09T10:00:09Z,2025-07-06,13,R3,9.6455
2026-03-09T10:00:09Z,2025-07-06,21,R3,13.5983
2026-03-09T10:00:09Z,2025-07-06,20,R3,12.3132
2026-03-09T10:00:09Z,2025-07-06,19,R3,12.5276
2026-03-09T10:00:09Z,2025-07-06,17,R3,10.4771
2026-03-09T10:00:09Z,2025-07-06,16,R3,10.8884
2026-03-09T10:00:09Z,2025-07-06,15,R3,10.4949
2026-03-09T10:00:09Z,2025-07-06,14,R3,10.0186
2026-03-09T10:00:09Z,2025-07-06,12,R3,9.3438
2026-03-09T10:00:09Z,2025-07-06,6,R3,9.8278
2026-03-09T10:00:09Z,2025-07-06,10,R3,9.3877
2026-03-09T10:00:09Z,2025-07-06,9,R3,9.5061
2026-03-09T10:00:09Z,2025-07-06,8,R3,9.5852
2026-03-09T10:00:09Z,2025-07-06,7,R3,10.0277
2026-03-09T10:00:09Z,2025-07-06,5,R3,9.7499
2026-03-09T10:00:09Z,2025-07-06,4,R3,9.8015
2026-03-09T10:00:09Z,2025-07-06,3,R3,9.9328
2026-03-09T10:00:09Z,2025-07-06,2,R3,10.4795
2026-03-09T10:00:09Z,2025-07-06,1,R3,10.8716
2026-03-09T10:00:09Z,2025-07-06,23,R3,13.2923
2026-03-09T10:00:09Z,2025-07-06,11,R3,9.2432
2026-03-09T10:00:09Z,2025-07-06,24,R3,13.6897
2026-03-09T10:00:09Z,2025-07-06,18,R3,10.8065
2026-03-09T10:00:09Z,2025-07-06,26,R3,14.0535
2026-03-09T10:00:09Z,2025-07-06,47,R3,10.2205
2026-03-09T10:00:09Z,2025-07-06,46,R3,10.1779
2026-03-09T10:00:09Z,2025-07-06,45,R3,10.0657
2026-03-09T10:00:09Z,2025-07-06,44,R3,9.8079
2026-03-09T10:00:09Z,2025-07-06,43,R3,9.724
2026-03-09T10:00:09Z,2025-07-06,42,R3,10.1044
2026-03-09T10:00:09Z,2025-07-06,41,R3,10.5235
2026-03-09T10:00:09Z,2025-07-06,40,R3,10.8773
2026-03-09T10:00:09Z,2025-07-06,39,R3,11.6189
2026-03-09T10:00:09Z,2025-07-06,38,R3,11.9663
2026-03-09T10:00:09Z,2025-07-06,37,R3,12.1404
2026-03-09T10:00:09Z,2025-07-06,25,R3,12.9249
2026-03-09T10:00:09Z,2025-07-06,35,R3,13.0241
2026-03-09T10:00:09Z,2025-07-06,34,R3,13.5066
2026-03-09T10:00:09Z,2025-07-06,33,R3,13.1571
2026-03-09T10:00:09Z,2025-07-06,32,R3,15.2997
2026-03-09T10:00:09Z,2025-07-06,31,R3,14.7144
2026-03-09T10:00:09Z,2025-07-06,48,R3,10.1804
2026-03-09T10:00:09Z,2025-07-06,30,R3,15.0771
2026-03-09T10:00:09Z,2025-07-06,29,R3,14.9989
2026-03-09T10:00:09Z,2025-07-06,28,R3,15.3747
2026-03-09T10:00:09Z,2025-07-06,27,R3,16.1924
2026-03-09T10:00:09Z,2025-07-06,36,R3,12.689
2026-03-09T10:00:09Z,2025-07-07,15,R3,0.325
2026-03-09T10:00:09Z,2025-07-07,16,R3,0.3552
2026-03-09T10:00:09Z,2025-07-07,17,R3,0.3608
2026-03-09T10:00:09Z,2025-07-07,22,R3,0.3867
2026-03-09T10:00:09Z,2025-07-07,19,R3,0.376
2026-03-09T10:00:09Z,2025-07-07,20,R3,0.3791
2026-03-09T10:00:09Z,2025-07-07,21,R3,0.3868
